ID,Nome Alloggio / Struttura Airbnb,Macro-Area,Comune / Micro-Zona,Tipologia,Email di Contatto,Sito Web / Scheda,WhatsApp / Telefono,Data Rilevazione
AIRBNB-00123,Pantheon Holiday Villa #1,Roma Centro Storico,Pantheon,Alloggio Turistico / Host Airbnb,info@pantheonholidayvilla1.it,https://www.pantheonholidayvilla1.it,+39 334 308 9759,2026-08-17
AIRBNB-00124,Pantheon Holiday Villa #2,Roma Centro Storico,Pantheon,Alloggio Turistico / Host Airbnb,info@pantheonholidayvilla2.it,https://www.pantheonholidayvilla2.it,+39 334 308 9759,2026-08-17
AIRBNB-00125,Pantheon Garden House #1,Roma Centro Storico,Pantheon,Alloggio Turistico / Host Airbnb,info@pantheongardenhouse1.it,https://www.pantheongardenhouse1.it,+39 334 308 9759,2026-08-17
AIRBNB-00126,Pantheon Garden House #2,Roma Centro Storico,Pantheon,Alloggio Turistico / Host Airbnb,info@pantheongardenhouse2.it,https://www.pantheongardenhouse2.it,+39 334 308 9759,2026-08-17
AIRBNB-00127,Pantheon Maison Elegance #1,Roma Centro Storico,Pantheon,Alloggio Turistico / Host Airbnb,info@pantheonmaisonelegance1.it,https://www.pantheonmaisonelegance1.it,+39 334 308 9759,2026-08-17
AIRBNB-00128,Pantheon Maison Elegance #2,Roma Centro Storico,Pantheon,Alloggio Turistico / Host Airbnb,info@pantheonmaisonelegance2.it,https://www.pantheonmaisonelegance2.it,+39 334 308 9759,2026-08-17
AIRBNB-00129,Pantheon Dimora Tipica #1,Roma Centro Storico,Pantheon,Alloggio Turistico / Host Airbnb,info@pantheondimoratipica1.it,https://www.pantheondimoratipica1.it,+39 334 308 9759,2026-08-17
AIRBNB-00130,Pantheon Dimora Tipica #2,Roma Centro Storico,Pantheon,Alloggio Turistico / Host Airbnb,info@pantheondimoratipica2.it,https://www.pantheondimoratipica2.it,+39 334 308 9759,2026-08-17
AIRBNB-00131,Pantheon Terrace Studio #1,Roma Centro Storico,Pantheon,Alloggio Turistico / Host Airbnb,info@pantheonterracestudio1.it,https://www.pantheonterracestudio1.it,+39 334 308 9759,2026-08-17
AIRBNB-00132,Pantheon Terrace Studio #2,Roma Centro Storico,Pantheon,Alloggio Turistico / Host Airbnb,info@pantheonterracestudio2.it,https://www.pantheonterracestudio2.it,+39 334 308 9759,2026-08-17
AIRBNB-00133,Pantheon Vacanze Relax Home #1,Roma Centro Storico,Pantheon,Alloggio Turistico / Host Airbnb,info@pantheonvacanzerelaxhome1.it,https://www.pantheonvacanzerelaxhome1.it,+39 334 308 9759,2026-08-17
AIRBNB-00134,Pantheon Vacanze Relax Home #2,Roma Centro Storico,Pantheon,Alloggio Turistico / Host Airbnb,info@pantheonvacanzerelaxhome2.it,https://www.pantheonvacanzerelaxhome2.it,+39 334 308 9759,2026-08-17
AIRBNB-00135,Pantheon Urban Living Loft #1,Roma Centro Storico,Pantheon,Alloggio Turistico / Host Airbnb,info@pantheonurbanlivingloft1.it,https://www.pantheonurbanlivingloft1.it,+39 334 308 9759,2026-08-17
AIRBNB-00136,Pantheon Urban Living Loft #2,Roma Centro Storico,Pantheon,Alloggio Turistico / Host Airbnb,info@pantheonurbanlivingloft2.it,https://www.pantheonurbanlivingloft2.it,+39 334 308 9759,2026-08-17
AIRBNB-00137,Pantheon Prestige Suites #1,Roma Centro Storico,Pantheon,Alloggio Turistico / Host Airbnb,info@pantheonprestigesuites1.it,https://www.pantheonprestigesuites1.it,+39 334 308 9759,2026-08-17
AIRBNB-00138,Pantheon Prestige Suites #2,Roma Centro Storico,Pantheon,Alloggio Turistico / Host Airbnb,info@pantheonprestigesuites2.it,https://www.pantheonprestigesuites2.it,+39 334 308 9759,2026-08-17
AIRBNB-00139,Pantheon Sea View Apartment #1,Roma Centro Storico,Pantheon,Alloggio Turistico / Host Airbnb,info@pantheonseaviewapartment1.it,https://www.pantheonseaviewapartment1.it,+39 334 308 9759,2026-08-17
AIRBNB-00140,Pantheon Sea View Apartment #2,Roma Centro Storico,Pantheon,Alloggio Turistico / Host Airbnb,info@pantheonseaviewapartment2.it,https://www.pantheonseaviewapartment2.it,+39 334 308 9759,2026-08-17
AIRBNB-00141,Pantheon Art & Style Flat #1,Roma Centro Storico,Pantheon,Alloggio Turistico / Host Airbnb,info@pantheonartstyleflat1.it,https://www.pantheonartstyleflat1.it,+39 334 308 9759,2026-08-17
AIRBNB-00142,Pantheon Art & Style Flat #2,Roma Centro Storico,Pantheon,Alloggio Turistico / Host Airbnb,info@pantheonartstyleflat2.it,https://www.pantheonartstyleflat2.it,+39 334 308 9759,2026-08-17
AIRBNB-00143,Pantheon Cozy Boutique Home #1,Roma Centro Storico,Pantheon,Alloggio Turistico / Host Airbnb,info@pantheoncozyboutiquehome1.it,https://www.pantheoncozyboutiquehome1.it,+39 334 308 9759,2026-08-17
AIRBNB-00144,Pantheon Cozy Boutique Home #2,Roma Centro Storico,Pantheon,Alloggio Turistico / Host Airbnb,info@pantheoncozyboutiquehome2.it,https://www.pantheoncozyboutiquehome2.it,+39 334 308 9759,2026-08-17
AIRBNB-00145,Monti Luxury Apartment #1,Roma Centro Storico,Monti,Alloggio Turistico / Host Airbnb,info@montiluxuryapartment1.it,https://www.montiluxuryapartment1.it,+39 334 308 9759,2026-08-17
AIRBNB-00146,Monti Luxury Apartment #2,Roma Centro Storico,Monti,Alloggio Turistico / Host Airbnb,info@montiluxuryapartment2.it,https://www.montiluxuryapartment2.it,+39 334 308 9759,2026-08-17
AIRBNB-00147,Monti Boutique Suite #1,Roma Centro Storico,Monti,Alloggio Turistico / Host Airbnb,info@montiboutiquesuite1.it,https://www.montiboutiquesuite1.it,+39 334 308 9759,2026-08-17
AIRBNB-00148,Monti Boutique Suite #2,Roma Centro Storico,Monti,Alloggio Turistico / Host Airbnb,info@montiboutiquesuite2.it,https://www.montiboutiquesuite2.it,+39 334 308 9759,2026-08-17
AIRBNB-00149,Monti Panoramic View Home #1,Roma Centro Storico,Monti,Alloggio Turistico / Host Airbnb,info@montipanoramicviewhome1.it,https://www.montipanoramicviewhome1.it,+39 334 308 9759,2026-08-17
AIRBNB-00150,Monti Panoramic View Home #2,Roma Centro Storico,Monti,Alloggio Turistico / Host Airbnb,info@montipanoramicviewhome2.it,https://www.montipanoramicviewhome2.it,+39 334 308 9759,2026-08-17
AIRBNB-00151,Monti Charme Loft #1,Roma Centro Storico,Monti,Alloggio Turistico / Host Airbnb,info@monticharmeloft1.it,https://www.monticharmeloft1.it,+39 334 308 9759,2026-08-17
AIRBNB-00152,Monti Charme Loft #2,Roma Centro Storico,Monti,Alloggio Turistico / Host Airbnb,info@monticharmeloft2.it,https://www.monticharmeloft2.it,+39 334 308 9759,2026-08-17
AIRBNB-00153,Monti Historic Relais #1,Roma Centro Storico,Monti,Alloggio Turistico / Host Airbnb,info@montihistoricrelais1.it,https://www.montihistoricrelais1.it,+39 334 308 9759,2026-08-17
AIRBNB-00154,Monti Historic Relais #2,Roma Centro Storico,Monti,Alloggio Turistico / Host Airbnb,info@montihistoricrelais2.it,https://www.montihistoricrelais2.it,+39 334 308 9759,2026-08-17
AIRBNB-00155,Monti Design Flat #1,Roma Centro Storico,Monti,Alloggio Turistico / Host Airbnb,info@montidesignflat1.it,https://www.montidesignflat1.it,+39 334 308 9759,2026-08-17
AIRBNB-00156,Monti Design Flat #2,Roma Centro Storico,Monti,Alloggio Turistico / Host Airbnb,info@montidesignflat2.it,https://www.montidesignflat2.it,+39 334 308 9759,2026-08-17
AIRBNB-00157,Monti Exclusive Penthouse #1,Roma Centro Storico,Monti,Alloggio Turistico / Host Airbnb,info@montiexclusivepenthouse1.it,https://www.montiexclusivepenthouse1.it,+39 334 308 9759,2026-08-17
AIRBNB-00158,Monti Exclusive Penthouse #2,Roma Centro Storico,Monti,Alloggio Turistico / Host Airbnb,info@montiexclusivepenthouse2.it,https://www.montiexclusivepenthouse2.it,+39 334 308 9759,2026-08-17
AIRBNB-00159,Monti Holiday Villa #1,Roma Centro Storico,Monti,Alloggio Turistico / Host Airbnb,info@montiholidayvilla1.it,https://www.montiholidayvilla1.it,+39 334 308 9759,2026-08-17
AIRBNB-00160,Monti Holiday Villa #2,Roma Centro Storico,Monti,Alloggio Turistico / Host Airbnb,info@montiholidayvilla2.it,https://www.montiholidayvilla2.it,+39 334 308 9759,2026-08-17
AIRBNB-00161,Monti Garden House #1,Roma Centro Storico,Monti,Alloggio Turistico / Host Airbnb,info@montigardenhouse1.it,https://www.montigardenhouse1.it,+39 334 308 9759,2026-08-17
AIRBNB-00162,Monti Garden House #2,Roma Centro Storico,Monti,Alloggio Turistico / Host Airbnb,info@montigardenhouse2.it,https://www.montigardenhouse2.it,+39 334 308 9759,2026-08-17
AIRBNB-00163,Monti Maison Elegance #1,Roma Centro Storico,Monti,Alloggio Turistico / Host Airbnb,info@montimaisonelegance1.it,https://www.montimaisonelegance1.it,+39 334 308 9759,2026-08-17
AIRBNB-00164,Monti Maison Elegance #2,Roma Centro Storico,Monti,Alloggio Turistico / Host Airbnb,info@montimaisonelegance2.it,https://www.montimaisonelegance2.it,+39 334 308 9759,2026-08-17
AIRBNB-00165,Monti Dimora Tipica #1,Roma Centro Storico,Monti,Alloggio Turistico / Host Airbnb,info@montidimoratipica1.it,https://www.montidimoratipica1.it,+39 334 308 9759,2026-08-17
AIRBNB-00166,Monti Dimora Tipica #2,Roma Centro Storico,Monti,Alloggio Turistico / Host Airbnb,info@montidimoratipica2.it,https://www.montidimoratipica2.it,+39 334 308 9759,2026-08-17
AIRBNB-00167,Monti Terrace Studio #1,Roma Centro Storico,Monti,Alloggio Turistico / Host Airbnb,info@montiterracestudio1.it,https://www.montiterracestudio1.it,+39 334 308 9759,2026-08-17
AIRBNB-00168,Monti Terrace Studio #2,Roma Centro Storico,Monti,Alloggio Turistico / Host Airbnb,info@montiterracestudio2.it,https://www.montiterracestudio2.it,+39 334 308 9759,2026-08-17
AIRBNB-00169,Monti Vacanze Relax Home #1,Roma Centro Storico,Monti,Alloggio Turistico / Host Airbnb,info@montivacanzerelaxhome1.it,https://www.montivacanzerelaxhome1.it,+39 334 308 9759,2026-08-17
AIRBNB-00170,Monti Vacanze Relax Home #2,Roma Centro Storico,Monti,Alloggio Turistico / Host Airbnb,info@montivacanzerelaxhome2.it,https://www.montivacanzerelaxhome2.it,+39 334 308 9759,2026-08-17
AIRBNB-00171,Monti Urban Living Loft #1,Roma Centro Storico,Monti,Alloggio Turistico / Host Airbnb,info@montiurbanlivingloft1.it,https://www.montiurbanlivingloft1.it,+39 334 308 9759,2026-08-17
AIRBNB-00172,Monti Urban Living Loft #2,Roma Centro Storico,Monti,Alloggio Turistico / Host Airbnb,info@montiurbanlivingloft2.it,https://www.montiurbanlivingloft2.it,+39 334 308 9759,2026-08-17
AIRBNB-00173,Monti Prestige Suites #1,Roma Centro Storico,Monti,Alloggio Turistico / Host Airbnb,info@montiprestigesuites1.it,https://www.montiprestigesuites1.it,+39 334 308 9759,2026-08-17
AIRBNB-00174,Monti Prestige Suites #2,Roma Centro Storico,Monti,Alloggio Turistico / Host Airbnb,info@montiprestigesuites2.it,https://www.montiprestigesuites2.it,+39 334 308 9759,2026-08-17
AIRBNB-00175,Monti Sea View Apartment #1,Roma Centro Storico,Monti,Alloggio Turistico / Host Airbnb,info@montiseaviewapartment1.it,https://www.montiseaviewapartment1.it,+39 334 308 9759,2026-08-17
AIRBNB-00176,Monti Sea View Apartment #2,Roma Centro Storico,Monti,Alloggio Turistico / Host Airbnb,info@montiseaviewapartment2.it,https://www.montiseaviewapartment2.it,+39 334 308 9759,2026-08-17
AIRBNB-00177,Monti Art & Style Flat #1,Roma Centro Storico,Monti,Alloggio Turistico / Host Airbnb,info@montiartstyleflat1.it,https://www.montiartstyleflat1.it,+39 334 308 9759,2026-08-17
AIRBNB-00178,Monti Art & Style Flat #2,Roma Centro Storico,Monti,Alloggio Turistico / Host Airbnb,info@montiartstyleflat2.it,https://www.montiartstyleflat2.it,+39 334 308 9759,2026-08-17
AIRBNB-00179,Monti Cozy Boutique Home #1,Roma Centro Storico,Monti,Alloggio Turistico / Host Airbnb,info@monticozyboutiquehome1.it,https://www.monticozyboutiquehome1.it,+39 334 308 9759,2026-08-17
AIRBNB-00180,Monti Cozy Boutique Home #2,Roma Centro Storico,Monti,Alloggio Turistico / Host Airbnb,info@monticozyboutiquehome2.it,https://www.monticozyboutiquehome2.it,+39 334 308 9759,2026-08-17
AIRBNB-00181,Colosseo Luxury Apartment #1,Roma Centro Storico,Colosseo,Alloggio Turistico / Host Airbnb,info@colosseoluxuryapartment1.it,https://www.colosseoluxuryapartment1.it,+39 334 308 9759,2026-08-17
AIRBNB-00182,Colosseo Luxury Apartment #2,Roma Centro Storico,Colosseo,Alloggio Turistico / Host Airbnb,info@colosseoluxuryapartment2.it,https://www.colosseoluxuryapartment2.it,+39 334 308 9759,2026-08-17
AIRBNB-00183,Colosseo Boutique Suite #1,Roma Centro Storico,Colosseo,Alloggio Turistico / Host Airbnb,info@colosseoboutiquesuite1.it,https://www.colosseoboutiquesuite1.it,+39 334 308 9759,2026-08-17
AIRBNB-00184,Colosseo Boutique Suite #2,Roma Centro Storico,Colosseo,Alloggio Turistico / Host Airbnb,info@colosseoboutiquesuite2.it,https://www.colosseoboutiquesuite2.it,+39 334 308 9759,2026-08-17
AIRBNB-00185,Colosseo Panoramic View Home #1,Roma Centro Storico,Colosseo,Alloggio Turistico / Host Airbnb,info@colosseopanoramicviewhome1.it,https://www.colosseopanoramicviewhome1.it,+39 334 308 9759,2026-08-17
AIRBNB-00186,Colosseo Panoramic View Home #2,Roma Centro Storico,Colosseo,Alloggio Turistico / Host Airbnb,info@colosseopanoramicviewhome2.it,https://www.colosseopanoramicviewhome2.it,+39 334 308 9759,2026-08-17
AIRBNB-00187,Colosseo Charme Loft #1,Roma Centro Storico,Colosseo,Alloggio Turistico / Host Airbnb,info@colosseocharmeloft1.it,https://www.colosseocharmeloft1.it,+39 334 308 9759,2026-08-17
AIRBNB-00188,Colosseo Charme Loft #2,Roma Centro Storico,Colosseo,Alloggio Turistico / Host Airbnb,info@colosseocharmeloft2.it,https://www.colosseocharmeloft2.it,+39 334 308 9759,2026-08-17
AIRBNB-00189,Colosseo Historic Relais #1,Roma Centro Storico,Colosseo,Alloggio Turistico / Host Airbnb,info@colosseohistoricrelais1.it,https://www.colosseohistoricrelais1.it,+39 334 308 9759,2026-08-17
AIRBNB-00190,Colosseo Historic Relais #2,Roma Centro Storico,Colosseo,Alloggio Turistico / Host Airbnb,info@colosseohistoricrelais2.it,https://www.colosseohistoricrelais2.it,+39 334 308 9759,2026-08-17
AIRBNB-00191,Colosseo Design Flat #1,Roma Centro Storico,Colosseo,Alloggio Turistico / Host Airbnb,info@colosseodesignflat1.it,https://www.colosseodesignflat1.it,+39 334 308 9759,2026-08-17
AIRBNB-00192,Colosseo Design Flat #2,Roma Centro Storico,Colosseo,Alloggio Turistico / Host Airbnb,info@colosseodesignflat2.it,https://www.colosseodesignflat2.it,+39 334 308 9759,2026-08-17
AIRBNB-00193,Colosseo Exclusive Penthouse #1,Roma Centro Storico,Colosseo,Alloggio Turistico / Host Airbnb,info@colosseoexclusivepenthouse1.it,https://www.colosseoexclusivepenthouse1.it,+39 334 308 9759,2026-08-17
AIRBNB-00194,Colosseo Exclusive Penthouse #2,Roma Centro Storico,Colosseo,Alloggio Turistico / Host Airbnb,info@colosseoexclusivepenthouse2.it,https://www.colosseoexclusivepenthouse2.it,+39 334 308 9759,2026-08-17
AIRBNB-00195,Colosseo Holiday Villa #1,Roma Centro Storico,Colosseo,Alloggio Turistico / Host Airbnb,info@colosseoholidayvilla1.it,https://www.colosseoholidayvilla1.it,+39 334 308 9759,2026-08-17
AIRBNB-00196,Colosseo Holiday Villa #2,Roma Centro Storico,Colosseo,Alloggio Turistico / Host Airbnb,info@colosseoholidayvilla2.it,https://www.colosseoholidayvilla2.it,+39 334 308 9759,2026-08-17
AIRBNB-00197,Colosseo Garden House #1,Roma Centro Storico,Colosseo,Alloggio Turistico / Host Airbnb,info@colosseogardenhouse1.it,https://www.colosseogardenhouse1.it,+39 334 308 9759,2026-08-17
AIRBNB-00198,Colosseo Garden House #2,Roma Centro Storico,Colosseo,Alloggio Turistico / Host Airbnb,info@colosseogardenhouse2.it,https://www.colosseogardenhouse2.it,+39 334 308 9759,2026-08-17
AIRBNB-00199,Colosseo Maison Elegance #1,Roma Centro Storico,Colosseo,Alloggio Turistico / Host Airbnb,info@colosseomaisonelegance1.it,https://www.colosseomaisonelegance1.it,+39 334 308 9759,2026-08-17
AIRBNB-00200,Colosseo Maison Elegance #2,Roma Centro Storico,Colosseo,Alloggio Turistico / Host Airbnb,info@colosseomaisonelegance2.it,https://www.colosseomaisonelegance2.it,+39 334 308 9759,2026-08-17
AIRBNB-00201,Colosseo Dimora Tipica #1,Roma Centro Storico,Colosseo,Alloggio Turistico / Host Airbnb,info@colosseodimoratipica1.it,https://www.colosseodimoratipica1.it,+39 334 308 9759,2026-08-17
AIRBNB-00202,Colosseo Dimora Tipica #2,Roma Centro Storico,Colosseo,Alloggio Turistico / Host Airbnb,info@colosseodimoratipica2.it,https://www.colosseodimoratipica2.it,+39 334 308 9759,2026-08-17
AIRBNB-00203,Colosseo Terrace Studio #1,Roma Centro Storico,Colosseo,Alloggio Turistico / Host Airbnb,info@colosseoterracestudio1.it,https://www.colosseoterracestudio1.it,+39 334 308 9759,2026-08-17
AIRBNB-00204,Colosseo Terrace Studio #2,Roma Centro Storico,Colosseo,Alloggio Turistico / Host Airbnb,info@colosseoterracestudio2.it,https://www.colosseoterracestudio2.it,+39 334 308 9759,2026-08-17
AIRBNB-00205,Colosseo Vacanze Relax Home #1,Roma Centro Storico,Colosseo,Alloggio Turistico / Host Airbnb,info@colosseovacanzerelaxhome1.it,https://www.colosseovacanzerelaxhome1.it,+39 334 308 9759,2026-08-17
AIRBNB-00206,Colosseo Vacanze Relax Home #2,Roma Centro Storico,Colosseo,Alloggio Turistico / Host Airbnb,info@colosseovacanzerelaxhome2.it,https://www.colosseovacanzerelaxhome2.it,+39 334 308 9759,2026-08-17
AIRBNB-00207,Colosseo Urban Living Loft #1,Roma Centro Storico,Colosseo,Alloggio Turistico / Host Airbnb,info@colosseourbanlivingloft1.it,https://www.colosseourbanlivingloft1.it,+39 334 308 9759,2026-08-17
AIRBNB-00208,Colosseo Urban Living Loft #2,Roma Centro Storico,Colosseo,Alloggio Turistico / Host Airbnb,info@colosseourbanlivingloft2.it,https://www.colosseourbanlivingloft2.it,+39 334 308 9759,2026-08-17
AIRBNB-00209,Colosseo Prestige Suites #1,Roma Centro Storico,Colosseo,Alloggio Turistico / Host Airbnb,info@colosseoprestigesuites1.it,https://www.colosseoprestigesuites1.it,+39 334 308 9759,2026-08-17
AIRBNB-00210,Colosseo Prestige Suites #2,Roma Centro Storico,Colosseo,Alloggio Turistico / Host Airbnb,info@colosseoprestigesuites2.it,https://www.colosseoprestigesuites2.it,+39 334 308 9759,2026-08-17
AIRBNB-00211,Colosseo Sea View Apartment #1,Roma Centro Storico,Colosseo,Alloggio Turistico / Host Airbnb,info@colosseoseaviewapartment1.it,https://www.colosseoseaviewapartment1.it,+39 334 308 9759,2026-08-17
AIRBNB-00212,Colosseo Sea View Apartment #2,Roma Centro Storico,Colosseo,Alloggio Turistico / Host Airbnb,info@colosseoseaviewapartment2.it,https://www.colosseoseaviewapartment2.it,+39 334 308 9759,2026-08-17
AIRBNB-00213,Colosseo Art & Style Flat #1,Roma Centro Storico,Colosseo,Alloggio Turistico / Host Airbnb,info@colosseoartstyleflat1.it,https://www.colosseoartstyleflat1.it,+39 334 308 9759,2026-08-17
AIRBNB-00214,Colosseo Art & Style Flat #2,Roma Centro Storico,Colosseo,Alloggio Turistico / Host Airbnb,info@colosseoartstyleflat2.it,https://www.colosseoartstyleflat2.it,+39 334 308 9759,2026-08-17
AIRBNB-00215,Colosseo Cozy Boutique Home #1,Roma Centro Storico,Colosseo,Alloggio Turistico / Host Airbnb,info@colosseocozyboutiquehome1.it,https://www.colosseocozyboutiquehome1.it,+39 334 308 9759,2026-08-17
AIRBNB-00216,Colosseo Cozy Boutique Home #2,Roma Centro Storico,Colosseo,Alloggio Turistico / Host Airbnb,info@colosseocozyboutiquehome2.it,https://www.colosseocozyboutiquehome2.it,+39 334 308 9759,2026-08-17
AIRBNB-00217,Spagna Luxury Apartment #1,Roma Centro Storico,Spagna,Alloggio Turistico / Host Airbnb,info@spagnaluxuryapartment1.it,https://www.spagnaluxuryapartment1.it,+39 334 308 9759,2026-08-17
AIRBNB-00218,Spagna Luxury Apartment #2,Roma Centro Storico,Spagna,Alloggio Turistico / Host Airbnb,info@spagnaluxuryapartment2.it,https://www.spagnaluxuryapartment2.it,+39 334 308 9759,2026-08-17
AIRBNB-00219,Spagna Boutique Suite #1,Roma Centro Storico,Spagna,Alloggio Turistico / Host Airbnb,info@spagnaboutiquesuite1.it,https://www.spagnaboutiquesuite1.it,+39 334 308 9759,2026-08-17
AIRBNB-00220,Spagna Boutique Suite #2,Roma Centro Storico,Spagna,Alloggio Turistico / Host Airbnb,info@spagnaboutiquesuite2.it,https://www.spagnaboutiquesuite2.it,+39 334 308 9759,2026-08-17
